movie,year,category,nominee,bafta,globe,oscar,rated,runtime,director,language,imdb_score,imdb_votes,rt_score,metascore,box_office,other_win,other_nom,history,crime,adventure,musical,action,war,western,scifi,comedy,mystery,music,fantasy,family,thriller,drama,biography,romance,animation,sport,horror
Raging Bull,1980,actor,Robert De Niro,0,1,1,R,129,Martin Scorsese,English,8.2,326193,9.3,8.9,23383987,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Raging Bull,1980,director,Martin Scorsese,0,0,0,R,129,Martin Scorsese,English,8.2,326193,9.3,8.9,23383987,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Raging Bull,1980,picture,Raging Bull,0,0,0,R,129,Martin Scorsese,English,8.2,326193,9.3,8.9,23383987,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
The Great Santini,1980,actor,Robert Duvall,0,0,0,PG,115,Lewis John Carlino,English,7.2,5756,9.5,6.4,4702575,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Elephant Man,1980,actor,John Hurt,1,0,0,PG,124,David Lynch,English,8.1,224116,9.2,7.8,26010864,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Elephant Man,1980,director,David Lynch,0,0,0,PG,124,David Lynch,English,8.1,224116,9.2,7.8,26010864,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Elephant Man,1980,picture,The Elephant Man,1,0,0,PG,124,David Lynch,English,8.1,224116,9.2,7.8,26010864,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Stunt Man,1980,actor,Peter O'Toole,0,0,0,R,131,Richard Rush,English,7.0,8848,9.0,7.7,7063886,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
The Stunt Man,1980,director,Richard Rush,0,0,0,R,131,Richard Rush,English,7.0,8848,9.0,7.7,7063886,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
On Golden Pond,1981,actor,Henry Fonda,0,1,1,PG,109,Mark Rydell,English,7.6,28225,9.3,6.8,119285432,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On Golden Pond,1981,actress,Katharine Hepburn,0,0,1,PG,109,Mark Rydell,English,7.6,28225,9.3,6.8,119285432,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On Golden Pond,1981,director,Mark Rydell,0,0,0,PG,109,Mark Rydell,English,7.6,28225,9.3,6.8,119285432,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On Golden Pond,1981,picture,On Golden Pond,0,1,0,PG,109,Mark Rydell,English,7.6,28225,9.3,6.8,119285432,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Reds,1981,actor,Warren Beatty,0,0,0,PG,195,Warren Beatty,English,7.3,21156,8.9,7.6,40382659,19,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Reds,1981,actress,Diane Keaton,0,0,0,PG,195,Warren Beatty,English,7.3,21156,8.9,7.6,40382659,19,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Reds,1981,director,Warren Beatty,0,1,1,PG,195,Warren Beatty,English,7.3,21156,8.9,7.6,40382659,19,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Reds,1981,picture,Reds,0,0,0,PG,195,Warren Beatty,English,7.3,21156,8.9,7.6,40382659,19,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Arthur,1981,actor,Dudley Moore,0,1,0,PG,97,Steve Gordon,English,6.9,26262,8.8,6.9,95461682,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Absence of Malice,1981,actor,Paul Newman,0,0,0,PG,116,Sydney Pollack,English,6.9,12134,8.1,6.4,40716963,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Gandhi,1982,actor,Ben Kingsley,1,1,1,PG,191,Richard Attenborough,English,8.0,219430,8.5,7.9,52767889,27,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Gandhi,1982,director,Richard Attenborough,1,1,1,PG,191,Richard Attenborough,English,8.0,219430,8.5,7.9,52767889,27,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Gandhi,1982,picture,Gandhi,1,0,1,PG,191,Richard Attenborough,English,8.0,219430,8.5,7.9,52767889,27,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Tootsie,1982,actor,Dustin Hoffman,0,1,0,PG,116,Sydney Pollack,English,7.4,99504,9.0,8.8,177200000,24,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Tootsie,1982,director,Sydney Pollack,0,0,0,PG,116,Sydney Pollack,English,7.4,99504,9.0,8.8,177200000,24,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Tootsie,1982,picture,Tootsie,0,1,0,PG,116,Sydney Pollack,English,7.4,99504,9.0,8.8,177200000,24,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Missing,1982,actor,Jack Lemmon,0,0,0,PG,122,Costa-Gavras,English,7.7,18829,9.4,7.8,14000000,11,21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Missing,1982,actress,Sissy Spacek,0,0,0,PG,122,Costa-Gavras,English,7.7,18829,9.4,7.8,14000000,11,21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Missing,1982,picture,Missing,0,0,0,PG,122,Costa-Gavras,English,7.7,18829,9.4,7.8,14000000,11,21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
The Verdict,1982,actor,Paul Newman,0,0,0,R,129,Sidney Lumet,English,7.7,36842,8.8,7.7,53977250,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Verdict,1982,director,Sidney Lumet,0,0,0,R,129,Sidney Lumet,English,7.7,36842,8.8,7.7,53977250,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Verdict,1982,picture,The Verdict,0,0,0,R,129,Sidney Lumet,English,7.7,36842,8.8,7.7,53977250,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Favorite Year,1982,actor,Peter O'Toole,0,0,0,PG,92,Richard Benjamin,English,7.4,8888,9.6,6.2,20123620,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Tender Mercies,1983,actor,Robert Duvall,0,1,1,PG,92,Bruce Beresford,English,7.4,9652,8.4,7.6,8443124,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Tender Mercies,1983,director,Bruce Beresford,0,0,0,PG,92,Bruce Beresford,English,7.4,9652,8.4,7.6,8443124,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Tender Mercies,1983,picture,Tender Mercies,0,0,0,PG,92,Bruce Beresford,English,7.4,9652,8.4,7.6,8443124,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Educating Rita,1983,actor,Michael Caine,1,1,0,PG,110,Lewis Gilbert,English,7.2,13014,8.0,5.2,14648076,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Educating Rita,1983,actress,Julie Walters,1,1,0,PG,110,Lewis Gilbert,English,7.2,13014,8.0,5.2,14648076,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Amadeus,1984,actor,F. Murray Abraham,0,1,1,R,160,Milos Forman,English,8.3,374769,9.3,8.8,51973029,35,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Amadeus,1984,actor,Tom Hulce,0,0,0,R,160,Milos Forman,English,8.3,374769,9.3,8.8,51973029,35,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Amadeus,1984,director,Miloš Forman,0,1,1,R,160,Milos Forman,English,8.3,374769,9.3,8.8,51973029,35,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Amadeus,1984,picture,Amadeus,0,1,1,R,160,Milos Forman,English,8.3,374769,9.3,8.8,51973029,35,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Starman,1984,actor,Jeff Bridges,0,0,0,PG,115,John Carpenter,English,7.0,43657,8.5,7.0,28744356,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Under the Volcano,1984,actor,Albert Finney,0,0,0,R,112,John Huston,English,7.0,5059,7.1,7.0,2556800,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Killing Fields,1984,actor,Sam Waterston,0,0,0,R,141,Roland Joffé,English,7.8,52251,9.3,7.6,34700291,25,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Killing Fields,1984,director,Roland Joffé,0,0,0,R,141,Roland Joffé,English,7.8,52251,9.3,7.6,34700291,25,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Killing Fields,1984,picture,The Killing Fields,1,0,0,R,141,Roland Joffé,English,7.8,52251,9.3,7.6,34700291,25,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Kiss of the Spider Woman,1985,actor,William Hurt,1,0,1,R,120,Hector Babenco,English,7.4,14465,8.7,8.0,17005229,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kiss of the Spider Woman,1985,director,Héctor Babenco,0,0,0,R,120,Hector Babenco,English,7.4,14465,8.7,8.0,17005229,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kiss of the Spider Woman,1985,picture,Kiss of the Spider Woman,0,0,0,R,120,Hector Babenco,English,7.4,14465,8.7,8.0,17005229,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Witness,1985,actor,Harrison Ford,0,0,0,R,112,Peter Weir,English,7.4,88411,9.3,7.6,68706993,11,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Witness,1985,director,Peter Weir,0,0,0,R,112,Peter Weir,English,7.4,88411,9.3,7.6,68706993,11,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Witness,1985,picture,Witness,0,0,0,R,112,Peter Weir,English,7.4,88411,9.3,7.6,68706993,11,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Prizzi's Honor,1985,actor,Jack Nicholson,0,1,0,R,130,John Huston,English,6.7,23032,8.6,8.4,26657534,26,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Prizzi's Honor,1985,director,John Huston,0,1,0,R,130,John Huston,English,6.7,23032,8.6,8.4,26657534,26,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Prizzi's Honor,1985,picture,Prizzi's Honor,0,1,0,R,130,John Huston,English,6.7,23032,8.6,8.4,26657534,26,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Runaway Train,1985,actor,Jon Voight,0,1,0,R,111,Andrey Konchalovskiy,English,7.2,27370,8.6,6.7,7683620,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Color of Money,1986,actor,Paul Newman,0,0,1,R,119,Martin Scorsese,English,7.0,76201,8.9,7.7,52293982,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Mona Lisa,1986,actor,Bob Hoskins,1,1,0,R,104,Neil Jordan,English,7.3,13493,9.7,8.5,5794184,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Children of a Lesser God,1986,actor,William Hurt,0,0,0,R,119,Randa Haines,English,7.2,15254,7.9,8.0,31853080,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Children of a Lesser God,1986,actress,Marlee Matlin,0,1,1,R,119,Randa Haines,English,7.2,15254,7.9,8.0,31853080,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Children of a Lesser God,1986,picture,Children of a Lesser God,0,0,0,R,119,Randa Haines,English,7.2,15254,7.9,8.0,31853080,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Salvador,1986,actor,James Woods,0,0,0,R,122,Oliver Stone,English,7.4,19693,8.9,6.9,1500000,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Wall Street,1987,actor,Michael Douglas,0,1,1,R,126,Oliver Stone,English,7.4,145983,7.9,5.6,43848069,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Broadcast News,1987,actor,William Hurt,0,0,0,R,133,James L. Brooks,English,7.2,27689,9.8,8.4,51249404,15,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Broadcast News,1987,actress,Holly Hunter,0,0,0,R,133,James L. Brooks,English,7.2,27689,9.8,8.4,51249404,15,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Broadcast News,1987,picture,Broadcast News,0,0,0,R,133,James L. Brooks,English,7.2,27689,9.8,8.4,51249404,15,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Ironweed,1987,actor,Jack Nicholson,0,0,0,R,143,Hector Babenco,English,6.7,8500,5.8,5.6,7393346,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ironweed,1987,actress,Meryl Streep,0,0,0,R,143,Hector Babenco,English,6.7,8500,5.8,5.6,7393346,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Good Morning, Vietnam",1987,actor,Robin Williams,0,1,0,R,121,Barry Levinson,English,7.3,128693,9.0,6.7,123922370,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Rain Man,1988,actor,Dustin Hoffman,0,1,1,R,133,Barry Levinson,English,8.0,480245,8.9,6.5,172825435,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rain Man,1988,director,Barry Levinson,0,0,1,R,133,Barry Levinson,English,8.0,480245,8.9,6.5,172825435,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rain Man,1988,picture,Rain Man,0,1,1,R,133,Barry Levinson,English,8.0,480245,8.9,6.5,172825435,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mississippi Burning,1988,actor,Gene Hackman,0,0,0,R,128,Alan Parker,English,7.8,90159,8.4,6.5,34603943,16,24,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Mississippi Burning,1988,director,Alan Parker,0,0,0,R,128,Alan Parker,English,7.8,90159,8.4,6.5,34603943,16,24,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Mississippi Burning,1988,picture,Mississippi Burning,0,0,0,R,128,Alan Parker,English,7.8,90159,8.4,6.5,34603943,16,24,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Big,1988,actor,Tom Hanks,0,1,0,PG,104,Penny Marshall,English,7.3,202966,9.7,7.3,115227281,11,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
Stand and Deliver,1988,actor,Edward James Olmos,0,0,0,PG,103,Ramón Menéndez,English,7.3,17167,8.2,7.7,13994920,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
My Left Foot,1989,actor,Daniel Day-Lewis,1,0,1,R,103,Jim Sheridan,English,7.9,69159,9.8,9.7,14743391,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
My Left Foot,1989,director,Jim Sheridan,0,0,0,R,103,Jim Sheridan,English,7.9,69159,9.8,9.7,14743391,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
My Left Foot,1989,picture,My Left Foot,0,0,0,R,103,Jim Sheridan,English,7.9,69159,9.8,9.7,14743391,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Henry V,1989,actor,Kenneth Branagh,0,0,0,PG-13,137,Kenneth Branagh,English,7.5,28482,10.0,8.3,10161099,10,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Henry V,1989,director,Kenneth Branagh,1,0,0,PG-13,137,Kenneth Branagh,English,7.5,28482,10.0,8.3,10161099,10,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Born on the Fourth of July,1989,actor,Tom Cruise,0,1,0,R,145,Oliver Stone,English,7.2,99454,8.5,7.5,70001698,13,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Born on the Fourth of July,1989,director,Oliver Stone,0,1,1,R,145,Oliver Stone,English,7.2,99454,8.5,7.5,70001698,13,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Born on the Fourth of July,1989,picture,Born on the Fourth of July,0,1,0,R,145,Oliver Stone,English,7.2,99454,8.5,7.5,70001698,13,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Driving Miss Daisy,1989,actor,Morgan Freeman,0,1,0,PG,99,Bruce Beresford,English,7.3,101288,8.2,8.1,106593296,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Driving Miss Daisy,1989,actress,Jessica Tandy,0,1,1,PG,99,Bruce Beresford,English,7.3,101288,8.2,8.1,106593296,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Driving Miss Daisy,1989,picture,Driving Miss Daisy,0,1,1,PG,99,Bruce Beresford,English,7.3,101288,8.2,8.1,106593296,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dead Poets Society,1989,actor,Robin Williams,0,0,0,PG,128,Peter Weir,English,8.1,436593,8.4,7.9,95860116,19,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Dead Poets Society,1989,director,Peter Weir,0,0,0,PG,128,Peter Weir,English,8.1,436593,8.4,7.9,95860116,19,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Dead Poets Society,1989,picture,Dead Poets Society,1,0,0,PG,128,Peter Weir,English,8.1,436593,8.4,7.9,95860116,19,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Reversal of Fortune,1990,actor,Jeremy Irons,0,1,1,R,111,Barbet Schroeder,English,7.2,15042,9.2,9.3,15445131,12,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Reversal of Fortune,1990,director,Barbet Schroeder,0,0,0,R,111,Barbet Schroeder,English,7.2,15042,9.2,9.3,15445131,12,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Dances with Wolves,1990,actor,Kevin Costner,0,0,0,PG-13,181,Kevin Costner,English,8.0,245228,8.3,7.2,184208848,44,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dances with Wolves,1990,director,Kevin Costner,0,1,1,PG-13,181,Kevin Costner,English,8.0,245228,8.3,7.2,184208848,44,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dances with Wolves,1990,picture,Dances with Wolves,0,1,1,PG-13,181,Kevin Costner,English,8.0,245228,8.3,7.2,184208848,44,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Awakenings,1990,actor,Robert De Niro,0,0,0,PG-13,121,Penny Marshall,English,7.8,127958,8.8,7.4,52096475,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Awakenings,1990,picture,Awakenings,0,0,0,PG-13,121,Penny Marshall,English,7.8,127958,8.8,7.4,52096475,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Cyrano de Bergerac,1990,actor,Gérard Depardieu,0,0,0,PG,137,Jean-Paul Rappeneau,French,7.5,22767,10.0,7.9,5820020,30,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
The Silence of the Lambs,1991,actor,Anthony Hopkins,1,0,1,R,118,Jonathan Demme,English,8.6,1298064,9.6,8.5,130742922,64,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Silence of the Lambs,1991,actress,Jodie Foster,1,1,1,R,118,Jonathan Demme,English,8.6,1298064,9.6,8.5,130742922,64,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Silence of the Lambs,1991,director,Jonathan Demme,0,0,1,R,118,Jonathan Demme,English,8.6,1298064,9.6,8.5,130742922,64,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Silence of the Lambs,1991,picture,The Silence of the Lambs,0,0,1,R,118,Jonathan Demme,English,8.6,1298064,9.6,8.5,130742922,64,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bugsy,1991,actor,Warren Beatty,0,0,0,R,136,Barry Levinson,English,6.8,26728,8.5,8.0,49114016,10,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bugsy,1991,director,Barry Levinson,0,0,0,R,136,Barry Levinson,English,6.8,26728,8.5,8.0,49114016,10,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bugsy,1991,picture,Bugsy,0,1,0,R,136,Barry Levinson,English,6.8,26728,8.5,8.0,49114016,10,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Cape Fear,1991,actor,Robert De Niro,0,0,0,R,128,Martin Scorsese,English,7.3,177780,7.5,7.3,79091969,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Prince of Tides,1991,actor,Nick Nolte,0,1,0,R,132,Barbra Streisand,English,6.8,16584,7.0,6.5,74787599,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Prince of Tides,1991,picture,The Prince of Tides,0,0,0,R,132,Barbra Streisand,English,6.8,16584,7.0,6.5,74787599,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Fisher King,1991,actor,Robin Williams,0,1,0,R,137,Terry Gilliam,English,7.5,80603,8.4,6.1,41895491,13,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Scent of a Woman,1992,actor,Al Pacino,0,1,1,R,156,Martin Brest,English,8.0,269611,8.9,5.9,63095253,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scent of a Woman,1992,director,Martin Brest,0,0,0,R,156,Martin Brest,English,8.0,269611,8.9,5.9,63095253,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scent of a Woman,1992,picture,Scent of a Woman,0,1,0,R,156,Martin Brest,English,8.0,269611,8.9,5.9,63095253,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chaplin,1992,actor,Robert Downey Jr.,1,0,0,PG-13,143,Richard Attenborough,English,7.5,54488,5.9,4.7,9493259,3,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Unforgiven,1992,actor,Clint Eastwood,0,0,0,R,130,Clint Eastwood,English,8.2,380855,9.6,8.5,101157447,46,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Unforgiven,1992,director,Clint Eastwood,0,1,1,R,130,Clint Eastwood,English,8.2,380855,9.6,8.5,101157447,46,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Unforgiven,1992,picture,Unforgiven,0,0,1,R,130,Clint Eastwood,English,8.2,380855,9.6,8.5,101157447,46,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Crying Game,1992,actor,Stephen Rea,0,0,0,R,112,Neil Jordan,English,7.2,51685,9.4,9.0,62548947,21,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
The Crying Game,1992,director,Neil Jordan,0,0,0,R,112,Neil Jordan,English,7.2,51685,9.4,9.0,62548947,21,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
The Crying Game,1992,picture,The Crying Game,0,0,0,R,112,Neil Jordan,English,7.2,51685,9.4,9.0,62548947,21,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Malcolm X,1992,actor,Denzel Washington,0,0,0,PG-13,202,Spike Lee,English,7.7,87451,8.8,7.3,48169910,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Philadelphia,1993,actor,Tom Hanks,0,1,1,PG-13,125,Jonathan Demme,English,7.7,227133,8.0,6.6,77446440,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In the Name of the Father,1993,actor,Daniel Day-Lewis,0,0,0,R,133,Jim Sheridan,English,8.1,160291,9.4,8.4,25096862,7,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
In the Name of the Father,1993,director,Jim Sheridan,0,0,0,R,133,Jim Sheridan,English,8.1,160291,9.4,8.4,25096862,7,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
In the Name of the Father,1993,picture,In the Name of the Father,0,0,0,R,133,Jim Sheridan,English,8.1,160291,9.4,8.4,25096862,7,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
What's Love Got to Do with It,1993,actor,Laurence Fishburne,0,0,0,R,118,Brian Gibson,English,7.3,17572,9.7,7.6,39100956,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
What's Love Got to Do with It,1993,actress,Angela Bassett,0,1,0,R,118,Brian Gibson,English,7.3,17572,9.7,7.6,39100956,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
The Remains of the Day,1993,actor,Anthony Hopkins,1,0,0,PG,134,James Ivory,English,7.8,67558,9.5,8.6,23237911,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Remains of the Day,1993,actress,Emma Thompson,0,0,0,PG,134,James Ivory,English,7.8,67558,9.5,8.6,23237911,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Remains of the Day,1993,director,James Ivory,0,0,0,PG,134,James Ivory,English,7.8,67558,9.5,8.6,23237911,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Remains of the Day,1993,picture,The Remains of the Day,0,0,0,PG,134,James Ivory,English,7.8,67558,9.5,8.6,23237911,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
